dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,riemann_lr,85,roc_auc,5,-0.41621621621621635,-0.04162162162162164,0.9255675675675675,-0.9939497714834887,0.0005644129832267453
PhysionetMotorImagery,riemann_lr,85,balanced_accuracy,5,-0.5310135135135133,-0.053101351351351335,0.7237229729729729,-0.7816850429364053,0.11835850422000582
PhysionetMotorImagery,riemann_lr,85,brier_score,5,0.3917534895393182,0.03917534895393182,0.1892949325804338,0.8844561868204266,0.04632122604515582
PhysionetMotorImagery,riemann_lr,85,ece,5,0.14034598682700136,0.014034598682700137,0.29289052957941125,0.7227986118499269,0.1677216185733283
PhysionetMotorImagery,riemann_lr,86,roc_auc,5,-0.5654054054054054,-0.05654054054054054,0.8071891891891892,-0.9981906723300902,9.23616733350135e-05
PhysionetMotorImagery,riemann_lr,86,balanced_accuracy,5,-0.5147972972972973,-0.05147972972972973,0.6936554054054055,-0.8142156632771753,0.0934024986654182
PhysionetMotorImagery,riemann_lr,86,brier_score,5,0.40605414175627425,0.04060541417562743,0.21047714513365195,0.9835193866848877,0.002533479403295868
PhysionetMotorImagery,riemann_lr,86,ece,5,0.32808298374410966,0.03280829837441097,0.26054906286199386,0.9363477232305288,0.019092560732139864
PhysionetMotorImagery,riemann_lr,87,roc_auc,5,0.15797297297297294,0.015797297297297296,0.4144459459459459,0.9306027131405664,0.02171572709640613
PhysionetMotorImagery,riemann_lr,87,balanced_accuracy,5,0.034527027027027,0.0034527027027027,0.4793040540540541,0.37971046128659974,0.5284204097999983
PhysionetMotorImagery,riemann_lr,87,brier_score,5,0.19918939006998848,0.01991893900699885,0.3108881834379329,0.9890923024342874,0.0013652797216353054
PhysionetMotorImagery,riemann_lr,87,ece,5,0.1452913406365664,0.014529134063656642,0.33774804132135505,0.9710607104716664,0.0058839829380017816
PhysionetMotorImagery,riemann_lr,88,roc_auc,5,-0.12039039039039026,-0.012039039039039027,0.4461081081081081,-0.679541297155585,0.20697928750931724
