dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,protocol_version,mask_seed_scope,selected_channels,region,dropped_channels,session_train,session_test,run_signature
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.8834720570749108,0.48661256034747463,0.49225675690902687,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.619500594530321,0.49999999975805476,0.4999999993244979,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,2,22,7,0.5,0.8977407847800238,0.4999997950259201,0.49999981395739634,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,3,22,7,0.7586206896551724,0.9084423305588585,0.1788833941359498,0.1895526458575146,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,4,22,7,0.7068965517241379,0.8953626634958383,0.19442745304707312,0.22700511659200687,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.859690844233056,0.4999664463088068,0.49998170565106304,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,6,22,7,0.5172413793103449,0.8192627824019025,0.4145863975356441,0.4443715423491733,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,7,22,7,0.6379310344827587,0.9500594530321047,0.3083308352443844,0.3622586444928807,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,8,22,7,0.5,0.6932223543400714,0.49999816556559606,0.4999954410915089,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.3,9,22,7,0.5,0.8656361474435196,0.49999756436021053,0.49999832671591005,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,0,22,11,0.5,0.8061831153388822,0.4999962025648506,0.4999980735736588,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.8287752675386445,0.4999976101441585,0.49999825266212294,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,2,22,11,0.5,0.36741973840665876,0.4997768088778842,0.4992742876347802,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,3,22,11,0.5,0.30083234244946494,0.49997378630589073,0.499679222450261,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,4,22,11,0.5,0.8727705112960761,0.47793464828429016,0.48493374080620755,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,5,22,11,0.5172413793103449,0.7705112960760999,0.44070769334556575,0.4705569231648765,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,6,22,11,0.5,0.8799048751486326,0.4973898885575514,0.49840489455379045,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,7,22,11,0.5,0.807372175980975,0.4983416064879659,0.49910968535484634,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,8,22,11,0.5,0.8097502972651605,0.49996694897319477,0.49998204123979695,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.7372175980975029,0.48984170966302815,0.4939320519007968,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,clean,all_channels,4,0.0,0,22,0,0.9649014778325123,0.9889162561576355,0.032661225150620476,0.03484852686118995,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,0,22,2,0.5357142857142857,0.9704433497536946,0.4087906363417988,0.43601607656222996,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,1,22,2,0.7321428571428572,0.9852216748768473,0.17762327305007636,0.23092006874281296,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,2,22,2,0.5,0.9100985221674877,0.5087719195277832,0.5087719244354793,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,3,22,2,0.8620689655172413,0.9926108374384237,0.10047103234267951,0.14637493709238453,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,4,22,2,0.5,0.853448275862069,0.5087709756312874,0.5087713993230663,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,5,22,2,0.5,0.9396551724137931,0.48821534003314343,0.4895902596818035,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,6,22,2,0.5,0.9876847290640394,0.4912280400496613,0.4912280551122808,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,7,22,2,0.5,0.958128078817734,0.4282185534041458,0.4555351091229519,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,8,22,2,0.6071428571428571,0.9741379310344828,0.3389240239613056,0.3738798924685311,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.1,9,22,2,0.5714285714285714,0.979064039408867,0.3934314143667579,0.4265456129119425,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,0,22,4,0.5,0.8460591133004927,0.49122805932849706,0.49122806412561826,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.9285714285714286,0.49122806934533036,0.49122806974189637,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,2,22,4,0.5,0.8830049261083743,0.49122806748168296,0.4912280687843022,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.8620689655172414,0.4912280701275276,0.49122807014882236,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,4,22,4,0.5,0.9778325123152709,0.49122788504640025,0.4912279774822,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,5,22,4,0.5,0.7536945812807881,0.48447895571109056,0.48652371032411657,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,6,22,4,0.5,0.9199507389162561,0.4731612221980864,0.48155529671931924,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,7,22,4,0.5,0.9014778325123153,0.5083752168080341,0.5085682831257626,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,8,22,4,0.5178571428571429,0.9076354679802956,0.4109711174691834,0.4394064720385523,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.2,9,22,4,0.5,0.9692118226600985,0.4911885582279119,0.4912081543560893,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,0,22,7,0.7068965517241379,0.8805418719211823,0.25426594215184556,0.3024622954087892,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,1,22,7,0.5,0.9470443349753696,0.48963161770770725,0.4904039663621071,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,2,22,7,0.5,0.9100985221674878,0.4912280700113156,0.49122807008727326,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,3,22,7,0.5,0.7733990147783252,0.4912273026714215,0.4912275691145152,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,4,22,7,0.5541871921182266,0.8263546798029557,0.3838646560272429,0.4057786834345349,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,5,22,7,0.5,0.9187192118226601,0.508769872768237,0.5087708977668839,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,6,22,7,0.5,0.8842364532019704,0.4362495049019539,0.4592910085359089,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,7,22,7,0.5,0.9950738916256158,0.491223950117414,0.4912260098432706,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,8,22,7,0.5,0.9174876847290641,0.4912280701751078,0.49122807017527226,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.3,9,22,7,0.5,0.7894088669950738,0.4884471044163011,0.48979952472623023,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,0,22,11,0.5,0.2167487684729064,0.4912280700082545,0.491228068905732,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,1,22,11,0.5,0.7204433497536945,0.4912280691645437,0.49122806942670694,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,2,22,11,0.4815270935960591,0.5073891625615763,0.4164569027602861,0.44052796426666474,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,3,22,11,0.5,0.7426108374384236,0.4912280454604898,0.4912280499272949,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,4,22,11,0.5,0.8608374384236452,0.487802469231818,0.48882290366500536,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,5,22,11,0.5,0.852216748768473,0.4912278624771323,0.49122796254549506,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,6,22,11,0.6822660098522167,0.7807881773399015,0.1979492131550962,0.11574251007212025,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,7,22,11,0.5,0.9347290640394088,0.49096333376513956,0.491090906852331,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,8,22,11,0.5,0.9359605911330049,0.4924648657947381,0.49989647097214124,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,4,0.5,9,22,11,0.5,0.7561576354679803,0.5087649876239864,0.5087675732904061,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,clean,all_channels,5,0.0,0,22,0,0.9821428571428572,1.0,0.015172015933238532,0.04415224829131491,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,0,22,2,0.5,0.9507389162561577,0.50726782495537,0.5080075856571915,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,1,22,2,0.5,0.9987684729064039,0.4852256571507723,0.48815384478767754,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,2,22,2,0.6607142857142857,0.9938423645320198,0.238790081165479,0.30781026526943084,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,3,22,2,0.5517241379310345,0.9852216748768473,0.4169947772814192,0.4449594148976542,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,4,22,2,0.5,0.9802955665024631,0.4535696009813423,0.4698653505407326,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,5,22,2,0.5,0.7820197044334976,0.5071232881723151,0.5078296632116532,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,6,22,2,0.5689655172413793,0.9987684729064039,0.3884301494988925,0.42712536361637565,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,7,22,2,0.625615763546798,0.8793103448275862,0.28191135240255766,0.329240921532712,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,8,22,2,0.5357142857142857,0.9827586206896552,0.3917268358515064,0.4267780138148076,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.1,9,22,2,0.5,0.9076354679802956,0.49122803540382626,0.4912280526464333,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,0,22,4,0.5,0.9187192118226601,0.5087718280868555,0.5087718785971184,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,1,22,4,0.5,0.9433497536945814,0.5087200580307149,0.5087459605317426,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,2,22,4,0.5,0.9150246305418719,0.49110907271087134,0.4911654693054952,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,3,22,4,0.5,0.9187192118226601,0.5087718280868555,0.5087718785971184,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,4,22,4,0.5,0.9495073891625615,0.496884335784128,0.5024937683632513,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,5,22,4,0.5,0.8620689655172414,0.5087718843071156,0.5087719065055311,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,6,22,4,0.603448275862069,0.8374384236453202,0.2787571036492297,0.31150483214551444,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,7,22,4,0.9285714285714286,0.9889162561576355,0.052863594800245536,0.09393408832067554,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,8,22,4,0.5,0.8694581280788177,0.50877190977775,0.5087719195308232,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.2,9,22,4,0.5,0.8497536945812808,0.49108004278707396,0.4911473676286644,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,0,22,7,0.5,0.8817733990147782,0.4911884510490774,0.491204569725761,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,1,22,7,0.5,0.7980295566502462,0.5087719298232218,0.5087719298238441,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,2,22,7,0.5178571428571429,0.8312807881773399,0.395901660945186,0.4277443619849217,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,3,22,7,0.5,0.9039408866995073,0.5087671318005463,0.5087693847214345,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,4,22,7,0.5,0.8620689655172413,0.4910936824967425,0.49115600272547066,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,5,22,7,0.5,0.4014778325123153,0.46420362976030577,0.4688623647973597,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,6,22,7,0.5,0.6822660098522167,0.5087719284004987,0.5087719287852489,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,7,22,7,0.5,0.8830049261083743,0.5087709871147056,0.5087714345061923,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,8,22,7,0.8774630541871922,0.9790640394088671,0.06036707963323093,0.09833041101823137,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.3,9,22,7,0.7573891625615763,0.9495073891625616,0.14148164993258816,0.160622850393329,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,0,22,11,0.6545566502463054,0.8251231527093597,0.26447216941655294,0.2784698626557908,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,1,22,11,0.5,0.3916256157635468,0.5070966760786988,0.5067663360206861,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,2,22,11,0.5,0.5874384236453202,0.4912279755446771,0.4912279700649713,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,3,22,11,0.5677339901477833,0.6157635467980296,0.3288801384692714,0.3116053740208207,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,4,22,11,0.5363300492610837,0.812807881773399,0.3577826300833679,0.37628959302571374,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,5,22,11,0.5,0.70935960591133,0.5087719249705202,0.5087719263797478,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,3,csp_lda,channel_dropout,all_channels,5,0.5,6,22,11,0.5,0.9359605911330049,0.47874475828529006,0.49133353601491686,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
