dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels,session_train,session_test
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.1,4,22,2,0.5172413793103449,0.9852216748768473,0.4734821958596315,0.487654856851894,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.1,5,22,2,0.603448275862069,0.9852216748768473,0.2904245152061958,0.3511875252665003,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.1,6,22,2,0.6607142857142857,0.9778325123152709,0.19483502845789216,0.2625324083124594,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.1,7,22,2,0.8940886699507389,0.9692118226600985,0.09251191944198305,0.16317712266513906,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.1,8,22,2,0.5892857142857143,0.9544334975369458,0.23937529636989863,0.294999188529708,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.1,9,22,2,0.8035714285714286,0.9815270935960592,0.13767498417385346,0.21477556071936532,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,0,22,4,0.5517241379310345,0.9433497536945813,0.32258830509777536,0.37816556201490614,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,1,22,4,0.5,0.8706896551724137,0.5029686864988206,0.5051363144307076,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,2,22,4,0.5,0.9174876847290641,0.46099281480177035,0.47939282264150357,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,3,22,4,0.5689655172413793,0.9704433497536946,0.2967141600799788,0.35502382812929545,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,4,22,4,0.5,0.8940886699507389,0.5060933813387553,0.5072133938384168,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,5,22,4,0.5,0.9384236453201971,0.5079892716990205,0.5083434496556574,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,6,22,4,0.5172413793103449,0.9445812807881774,0.42797994428033703,0.457467166291152,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,7,22,4,0.5,0.9421182266009852,0.49620360539906605,0.501178894400882,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,8,22,4,0.5,0.9618226600985221,0.45429901121551924,0.4769755319740494,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.2,9,22,4,0.9125615763546798,0.9876847290640394,0.07956169366221744,0.14495411648425788,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,0,22,7,0.5,0.8817733990147782,0.4832528190150471,0.4918390639633781,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,1,22,7,0.5,0.9137931034482758,0.4162075195929362,0.44816552690366906,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,2,22,7,0.5,0.9187192118226601,0.47188973230886677,0.4789603934103721,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,3,22,7,0.5,0.9913793103448276,0.498522184088033,0.5033037649971759,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,4,22,7,0.5,0.8953201970443351,0.4041589725978249,0.43434347300353776,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,5,22,7,0.5,0.9014778325123153,0.4220535234815958,0.4475119702449127,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,6,22,7,0.5689655172413793,0.9445812807881773,0.27854673980988337,0.3236115444842399,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,7,22,7,0.5,0.854679802955665,0.465389329968493,0.47262358706167107,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,8,22,7,0.5172413793103449,0.9421182266009852,0.3744329760228394,0.4129965934525055,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.3,9,22,7,0.5,0.854679802955665,0.508648927241647,0.5086841101406994,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,0,22,11,0.5,0.8891625615763548,0.4638658177411194,0.4780405276169382,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,1,22,11,0.5,0.8177339901477833,0.37247005380699555,0.39037963947288745,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,2,22,11,0.5,0.8362068965517242,0.5087664566090683,0.5087678350629241,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,3,22,11,0.5,0.8066502463054188,0.4768957583858484,0.4836730083763734,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,4,22,11,0.5,0.8485221674876847,0.4497591605142563,0.4642277529311286,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,5,22,11,0.5344827586206896,0.9298029556650247,0.25292025329905155,0.2715265104582857,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,6,22,11,0.5,0.7623152709359605,0.5087716230743372,0.5087717003604766,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,7,22,11,0.5,0.7586206896551724,0.5026979890331561,0.5039540146197582,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,8,22,11,0.5,0.8251231527093595,0.38236076941634745,0.3971728930524834,,,,,
BNCI2014-001,1,riemann_lr,channel_dropout,all_channels,5,0.5,9,22,11,0.5,0.7364532019704434,0.5087505042538645,0.5087556567811219,,,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_core,1,0.0,0,3,0,0.8448275862068966,0.8846611177170035,0.1632863179047645,0.18953448021362435,"C3,Cz,C4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_core,2,0.0,0,3,0,0.7586206896551724,0.8882282996432819,0.14610493294475863,0.14814180242400699,"C3,Cz,C4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_core,3,0.0,0,3,0,0.7931034482758621,0.845422116527943,0.1690476301751446,0.1271162194969975,"C3,Cz,C4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_core,4,0.0,0,3,0,0.7210591133004927,0.8423645320197044,0.16870196899621728,0.2051274740264619,"C3,Cz,C4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_core,5,0.0,0,3,0,0.8084975369458128,0.834975369458128,0.18227650779770305,0.1781131583662187,"C3,Cz,C4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_extended,1,0.0,0,9,0,0.8103448275862069,0.9084423305588586,0.12395015066520125,0.09885755282716317,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_extended,2,0.0,0,9,0,0.8793103448275862,0.9667063020214031,0.08719177808781019,0.10951267210962534,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_extended,3,0.0,0,9,0,0.8620689655172413,0.920332936979786,0.11619793752386356,0.08866304688092491,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_extended,4,0.0,0,9,0,0.8596059113300492,0.9544334975369457,0.0973473509247509,0.1324986732739298,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,1,riemann_lr,reduced_montage,motor_extended,5,0.0,0,9,0,0.9649014778325123,0.9938423645320197,0.06131780035903536,0.15976360138140783,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,1,0.3181818181818182,0,22,7,0.5,0.807372175980975,0.4999995850618456,0.49999973374945095,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,1,0.13636363636363635,0,22,3,0.5344827586206896,0.9227110582639715,0.3492178714854435,0.3978140087919779,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,1,0.3181818181818182,0,22,7,0.5,0.7181926278240189,0.4983707470500191,0.4987339595594175,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,2,0.3181818181818182,0,22,7,0.5,0.8323424494649226,0.49999755986396294,0.49999839168982496,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,2,0.13636363636363635,0,22,3,0.5517241379310345,0.9797859690844233,0.357439382028609,0.4072029214376909,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,2,0.3181818181818182,0,22,7,0.5,0.8180737217598097,0.4997668714579573,0.4998516390985888,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.8192627824019025,0.49999995286361093,0.49999997149327624,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,3,0.13636363636363635,0,22,3,0.5862068965517242,0.9393579072532698,0.2828800730608533,0.3398022093344247,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.8240190249702735,0.49890363956463757,0.4993254556951009,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.7857142857142857,0.49122632531463156,0.4912268199498092,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,4,0.13636363636363635,0,22,3,0.8583743842364532,0.9408866995073891,0.11887323761396472,0.127027708480816,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.8817733990147784,0.5087303350938777,0.5087473242375784,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,5,0.3181818181818182,0,22,7,0.5,0.8017241379310345,0.5087700028620383,0.5087706979810567,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,5,0.13636363636363635,0,22,3,0.6724137931034483,0.9679802955665024,0.19450794474764918,0.2519789453687777,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,1,riemann_lr,region_dropout,all_channels,5,0.3181818181818182,0,22,7,0.5,0.9027093596059114,0.4880651221299197,0.48921056812994673,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,1,riemann_lr,cross_session,all_channels,0,0.0,0,22,0,0.8958333333333334,0.9591049382716049,0.08978457464101326,0.09310270988595136,,,,0train,1test
BNCI2014-001,2,riemann_lr,clean,all_channels,1,0.0,0,22,0,0.7068965517241379,0.7621878715814506,0.20147555234011763,0.07532073599250662,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,0,22,2,0.5689655172413793,0.6171224732461356,0.3622317521367131,0.3804065356562263,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,1,22,2,0.5,0.7098692033293699,0.44508001160808813,0.45114060009575285,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,2,22,2,0.5172413793103449,0.7217598097502973,0.3589158700324442,0.3663689587004605,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,3,22,2,0.5517241379310345,0.6944114149821641,0.32937536673322587,0.3268271138173009,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,4,22,2,0.5172413793103449,0.6623067776456599,0.2666232982472774,0.25451487927612065,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,5,22,2,0.5,0.6741973840665874,0.3721408255331506,0.3795165841022012,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,6,22,2,0.5172413793103449,0.6837098692033293,0.2587509422753116,0.1883701715383503,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,7,22,2,0.5,0.6278240190249703,0.4183500086717931,0.41706187228417735,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,8,22,2,0.6206896551724138,0.6682520808561236,0.26296119310897764,0.18318311213301386,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.1,9,22,2,0.5,0.7110582639714625,0.335640659659691,0.3293908172464284,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,0,22,4,0.5,0.6527942925089179,0.37861101170090117,0.3759246557851115,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,1,22,4,0.5,0.6135552913198574,0.4187242975433413,0.420740966711422,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,2,22,4,0.5,0.6040428061831153,0.4419255365573882,0.4408568845763765,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,3,22,4,0.5,0.5969084423305588,0.33359986350318255,0.3232851669777415,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,4,22,4,0.5172413793103449,0.6884661117717004,0.31908337511324447,0.2964233946735521,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,5,22,4,0.5,0.7550535077288942,0.48712484686892477,0.489739090764731,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,6,22,4,0.5,0.4851367419738407,0.49573386680064674,0.49506338362825897,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,7,22,4,0.5,0.5969084423305588,0.4234021911959318,0.42459365388530446,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,8,22,4,0.5,0.6242568370986921,0.35472274563733774,0.3615428601291451,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.2,9,22,4,0.5,0.5576694411414982,0.4871319214622862,0.487734453809608,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,0,22,7,0.5,0.5695600475624257,0.49425899295530906,0.49478380501102986,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,1,22,7,0.5,0.44233055885850175,0.48338166813881406,0.480918577552424,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,2,22,7,0.5,0.5802615933412605,0.4560542731434781,0.4579363387533978,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,3,22,7,0.5,0.5481569560047562,0.4989525445234534,0.498878935991402,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,4,22,7,0.5,0.5517241379310345,0.4303070380542247,0.4306744303035413,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,5,22,7,0.5,0.6064209274673009,0.4667774370014232,0.4680899556931565,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,6,22,7,0.5172413793103448,0.5992865636147443,0.24537423447836754,0.13777097866458748,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,7,22,7,0.5,0.41141498216409034,0.49670253436287126,0.49639868279473776,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,8,22,7,0.5172413793103449,0.6587395957193817,0.3101546646228794,0.2969384693189911,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.3,9,22,7,0.5,0.6349583828775268,0.495172148889729,0.4957822888089645,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,0,22,11,0.5,0.5624256837098692,0.44546117862727685,0.4434038526062438,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,1,22,11,0.5,0.5124851367419738,0.4998395161682805,0.4998421109287616,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,2,22,11,0.5,0.6825208085612366,0.4883790925505379,0.48931915045761637,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,3,22,11,0.5,0.5053507728894173,0.4433077824506279,0.4370798376015479,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,4,22,11,0.5,0.5267538644470868,0.46931168654095334,0.46911219904173135,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,5,22,11,0.5,0.6718192627824019,0.48314233284608127,0.48494442836898183,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,6,22,11,0.5,0.455410225921522,0.4995844131721528,0.4994093162103595,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,7,22,11,0.5,0.5041617122473246,0.4998661134369437,0.4998672310016617,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,8,22,11,0.4310344827586207,0.4351961950059453,0.31049684728797333,0.2836203229089719,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,1,0.5,9,22,11,0.48275862068965514,0.46730083234244946,0.29270856234675546,0.1648169385065105,,,,,
BNCI2014-001,2,riemann_lr,clean,all_channels,2,0.0,0,22,0,0.7241379310344828,0.6753864447086801,0.22644386316133824,0.20070298796386488,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,0,22,2,0.5,0.7158145065398334,0.4538903795467868,0.45710193681217265,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,1,22,2,0.5,0.5945303210463734,0.49885632062758034,0.49902755744598043,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,2,22,2,0.5,0.6848989298454221,0.3010734041514181,0.26439376387681834,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,3,22,2,0.6379310344827587,0.6551724137931034,0.2292522279198802,0.07724270946342342,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,4,22,2,0.5,0.6777645659928656,0.4800090048671956,0.4848375734197478,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,5,22,2,0.5862068965517241,0.6325802615933412,0.2586056695452387,0.1814073450128038,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,6,22,2,0.5,0.6848989298454221,0.3680242629132052,0.36380022969290715,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,7,22,2,0.5,0.6087990487514863,0.45793697476573714,0.4587432065401212,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,8,22,2,0.5,0.6361474435196196,0.3546214751726947,0.3431511298605913,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.6254458977407847,0.402142642944103,0.4069021455108099,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.6468489892984542,0.458544533188349,0.4644902735925394,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,1,22,4,0.5172413793103449,0.6444708680142687,0.26556945394776404,0.17722833970155996,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,2,22,4,0.5,0.6076099881093936,0.3782144494421108,0.3874032542173136,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,3,22,4,0.5,0.6575505350772889,0.48822249042672505,0.4897774826344061,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,4,22,4,0.5,0.6908442330558859,0.3478806941603523,0.3400003143086639,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.5802615933412604,0.4699523304693339,0.4694789049913942,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.6967895362663497,0.29032109177647425,0.25502552872080225,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,7,22,4,0.5,0.5231866825208085,0.3330455101580057,0.28740254508447516,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,8,22,4,0.5,0.530321046373365,0.49913308317670035,0.4991177258972598,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.2,9,22,4,0.5,0.6135552913198573,0.339969544385795,0.31241385357950774,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,0,22,7,0.5,0.5148632580261593,0.4279978257426803,0.4222766911037217,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,1,22,7,0.5,0.6979785969084424,0.47242917680929275,0.4756235226291692,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.4982164090368609,0.48102994160975393,0.47938132571332726,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.5743162901307968,0.38186207964512314,0.3765778444261845,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.5695600475624257,0.35057523559781484,0.3260814190104476,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,5,22,7,0.5,0.6825208085612365,0.4031997411121346,0.4059267873318514,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,6,22,7,0.5,0.5243757431629014,0.4430521542070144,0.4501870917861321,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.5315101070154578,0.4847828902474731,0.48353769014142584,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.6872770511296076,0.47891617847339163,0.4817673209644927,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.5826397146254458,0.4988307060110251,0.4988469576130391,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,0,22,11,0.46551724137931033,0.3983353151010701,0.37096490237825247,0.33931074417649554,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.4435196195005945,0.48055511484273733,0.47672863094324475,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.39595719381688466,0.48433262891856177,0.48331065202864343,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.31034482758620696,0.49087271779720304,0.49003193081235025,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.5243757431629013,0.32539063249524797,0.28317646042490036,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,5,22,11,0.5517241379310345,0.5386444708680143,0.26317882720703994,0.13022542040203655,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.43281807372175984,0.48911746040798415,0.48886203959996133,,,,,
BNCI2014-001,2,riemann_lr,channel_dropout,all_channels,2,0.5,7,22,11,0.5,0.46730083234244946,0.2763506146678545,0.1372574811603654,,,,,
