dataset,subject,pipeline,stressor,montage,dropout_fraction,roc_auc,balanced_accuracy,brier_score,ece,n_channels,n_dropped_channels
PhysionetMotorImagery,65,riemann_lr,channel_dropout,all_channels,0.5,0.42,0.495,0.4113455652792664,0.3899499486561659,64,32.0
PhysionetMotorImagery,65,riemann_lr,clean,all_channels,0.0,0.5900000000000001,0.6,0.2502780386660469,0.2376383167696265,64,0.0
PhysionetMotorImagery,65,riemann_lr,reduced_montage,motor_core,0.0,0.62,0.575,0.2455065144533246,0.1712092295113922,3,0.0
PhysionetMotorImagery,65,riemann_lr,reduced_montage,motor_extended,0.0,0.61,0.495,0.2491454150979061,0.2409803970724346,9,0.0
PhysionetMotorImagery,65,riemann_lr,region_dropout,all_channels,0.046875,0.52,0.485,0.2631111969305426,0.2596198182211292,64,3.0
PhysionetMotorImagery,65,riemann_lr,region_dropout,all_channels,0.140625,0.525,0.5425,0.2952074816082194,0.288755173397334,64,9.0
PhysionetMotorImagery,66,riemann_lr,channel_dropout,all_channels,0.1,0.526,0.5175,0.306935297940281,0.3264550646752867,64,6.0
PhysionetMotorImagery,66,riemann_lr,channel_dropout,all_channels,0.2,0.444,0.4865,0.347357149482178,0.3433467617169159,64,13.0
PhysionetMotorImagery,66,riemann_lr,channel_dropout,all_channels,0.3,0.4539999999999999,0.492,0.3874169131285997,0.3886334026515673,64,19.0
PhysionetMotorImagery,66,riemann_lr,channel_dropout,all_channels,0.5,0.416,0.4885,0.4248880127331714,0.4147022744512021,64,32.0
PhysionetMotorImagery,66,riemann_lr,clean,all_channels,0.0,0.5900000000000001,0.615,0.27075583792104,0.2480146802278037,64,0.0
PhysionetMotorImagery,66,riemann_lr,reduced_montage,motor_core,0.0,0.5800000000000001,0.52,0.2636940293063581,0.241518268607387,3,0.0
PhysionetMotorImagery,66,riemann_lr,reduced_montage,motor_extended,0.0,0.48,0.49,0.2760031284256047,0.2324192148849716,9,0.0
PhysionetMotorImagery,66,riemann_lr,region_dropout,all_channels,0.046875,0.52,0.53,0.2981597419061225,0.3635200211678548,64,3.0
PhysionetMotorImagery,66,riemann_lr,region_dropout,all_channels,0.140625,0.54,0.5525,0.2864251730719958,0.332427180274181,64,9.0
PhysionetMotorImagery,67,riemann_lr,channel_dropout,all_channels,0.1,0.523,0.511,0.3103218467187275,0.3145424051430543,64,6.0
PhysionetMotorImagery,67,riemann_lr,channel_dropout,all_channels,0.2,0.509,0.4865,0.312085531610328,0.334984416355209,64,13.0
PhysionetMotorImagery,67,riemann_lr,channel_dropout,all_channels,0.3,0.556,0.5005,0.3476449199241215,0.3641506103218883,64,19.0
PhysionetMotorImagery,67,riemann_lr,channel_dropout,all_channels,0.5,0.491,0.5115,0.3563006863485453,0.3386255789940109,64,32.0
PhysionetMotorImagery,67,riemann_lr,clean,all_channels,0.0,0.53,0.51,0.2585394679084568,0.2335316016821059,64,0.0
PhysionetMotorImagery,67,riemann_lr,reduced_montage,motor_core,0.0,0.27,0.4,0.2799919741461833,0.221552446889517,3,0.0
PhysionetMotorImagery,67,riemann_lr,reduced_montage,motor_extended,0.0,0.41,0.415,0.2813200966285211,0.2958283395118249,9,0.0
PhysionetMotorImagery,67,riemann_lr,region_dropout,all_channels,0.046875,0.53,0.51,0.2661689851397801,0.2578027671311587,64,3.0
PhysionetMotorImagery,67,riemann_lr,region_dropout,all_channels,0.140625,0.525,0.5125,0.3599615070197476,0.3776715760510595,64,9.0
PhysionetMotorImagery,68,riemann_lr,channel_dropout,all_channels,0.1,0.589,0.5145000000000001,0.2885919520207604,0.2793616011382456,64,6.0
PhysionetMotorImagery,68,riemann_lr,channel_dropout,all_channels,0.2,0.565,0.511,0.3143609929598489,0.3051129880531192,64,13.0
PhysionetMotorImagery,68,riemann_lr,channel_dropout,all_channels,0.3,0.562,0.512,0.3291458487872571,0.3117561844613785,64,19.0
PhysionetMotorImagery,68,riemann_lr,channel_dropout,all_channels,0.5,0.537,0.4985,0.3460705812946474,0.313743426276774,64,32.0
PhysionetMotorImagery,68,riemann_lr,clean,all_channels,0.0,0.62,0.585,0.2377783446847818,0.1943681776763091,64,0.0
PhysionetMotorImagery,68,riemann_lr,reduced_montage,motor_core,0.0,0.4899999999999999,0.485,0.2513702966563261,0.2188247819520721,3,0.0
PhysionetMotorImagery,68,riemann_lr,reduced_montage,motor_extended,0.0,0.6699999999999999,0.645,0.2393511612905009,0.1475641523074307,9,0.0
PhysionetMotorImagery,68,riemann_lr,region_dropout,all_channels,0.046875,0.6,0.5,0.2863186189140198,0.2693873819404263,64,3.0
PhysionetMotorImagery,68,riemann_lr,region_dropout,all_channels,0.140625,0.58,0.5,0.3288178777008178,0.3362792998738099,64,9.0
PhysionetMotorImagery,69,riemann_lr,channel_dropout,all_channels,0.1,0.537,0.499,0.3614054872177177,0.3547803999700328,64,6.0
PhysionetMotorImagery,69,riemann_lr,channel_dropout,all_channels,0.2,0.492,0.4985,0.3934428860213048,0.3880164423502011,64,13.0
PhysionetMotorImagery,69,riemann_lr,channel_dropout,all_channels,0.3,0.511,0.5,0.4111922648621472,0.4045432310294171,64,19.0
PhysionetMotorImagery,69,riemann_lr,channel_dropout,all_channels,0.5,0.484,0.5,0.4337246365421506,0.431035501732431,64,32.0
PhysionetMotorImagery,69,riemann_lr,clean,all_channels,0.0,0.5700000000000001,0.43,0.2628887887836557,0.2950299110546174,64,0.0
PhysionetMotorImagery,69,riemann_lr,reduced_montage,motor_core,0.0,0.37,0.43,0.2742681103162871,0.2187914035756112,3,0.0
PhysionetMotorImagery,69,riemann_lr,reduced_montage,motor_extended,0.0,0.38,0.465,0.2715440192756383,0.2961527955876203,9,0.0
PhysionetMotorImagery,69,riemann_lr,region_dropout,all_channels,0.046875,0.49,0.4549999999999999,0.3105274635174173,0.3190558669747114,64,3.0
PhysionetMotorImagery,69,riemann_lr,region_dropout,all_channels,0.140625,0.5549999999999999,0.525,0.3259670228655577,0.3104441984902535,64,9.0
PhysionetMotorImagery,70,riemann_lr,channel_dropout,all_channels,0.1,0.917,0.6425,0.2147367860631404,0.3024135099003117,64,6.0
PhysionetMotorImagery,70,riemann_lr,channel_dropout,all_channels,0.2,0.85,0.584,0.2568810195323822,0.3174048444614433,64,13.0
PhysionetMotorImagery,70,riemann_lr,channel_dropout,all_channels,0.3,0.826,0.5525,0.2819166712354105,0.3231866549163109,64,19.0
PhysionetMotorImagery,70,riemann_lr,channel_dropout,all_channels,0.5,0.736,0.5445,0.2940939264129786,0.291407911859839,64,32.0
PhysionetMotorImagery,70,riemann_lr,clean,all_channels,0.0,0.95,0.8400000000000001,0.1426092458895572,0.251115935296979,64,0.0
PhysionetMotorImagery,70,riemann_lr,reduced_montage,motor_core,0.0,0.8400000000000001,0.745,0.2051932637217541,0.2978331111842525,3,0.0
PhysionetMotorImagery,70,riemann_lr,reduced_montage,motor_extended,0.0,0.86,0.745,0.1724090710337436,0.2547346714050366,9,0.0
PhysionetMotorImagery,70,riemann_lr,region_dropout,all_channels,0.046875,0.92,0.8099999999999999,0.1629125309009517,0.2936544189758247,64,3.0
PhysionetMotorImagery,70,riemann_lr,region_dropout,all_channels,0.140625,0.865,0.6075,0.2553099960519757,0.3340496127087751,64,9.0
PhysionetMotorImagery,71,riemann_lr,channel_dropout,all_channels,0.1,0.7879999999999999,0.5945,0.2504136862226499,0.3241444025552187,64,6.0
PhysionetMotorImagery,71,riemann_lr,channel_dropout,all_channels,0.2,0.662,0.565,0.283018224693049,0.290007390204145,64,13.0
PhysionetMotorImagery,71,riemann_lr,channel_dropout,all_channels,0.3,0.654,0.557,0.3118466115473263,0.3330152442261762,64,19.0
PhysionetMotorImagery,71,riemann_lr,channel_dropout,all_channels,0.5,0.57,0.514,0.3874662415381802,0.4041982663285431,64,32.0
PhysionetMotorImagery,71,riemann_lr,clean,all_channels,0.0,0.85,0.7849999999999999,0.1735116328705094,0.2674057302729726,64,0.0
PhysionetMotorImagery,71,riemann_lr,reduced_montage,motor_core,0.0,0.94,0.8550000000000001,0.159285436904141,0.2972404409204164,3,0.0
PhysionetMotorImagery,71,riemann_lr,reduced_montage,motor_extended,0.0,0.9,0.85,0.1429467890263445,0.2714617247054392,9,0.0
PhysionetMotorImagery,71,riemann_lr,region_dropout,all_channels,0.046875,0.8400000000000001,0.745,0.1844699947370592,0.2740014291836254,64,3.0
PhysionetMotorImagery,71,riemann_lr,region_dropout,all_channels,0.140625,0.73,0.525,0.3785413510099225,0.4096252408161504,64,9.0
PhysionetMotorImagery,72,riemann_lr,channel_dropout,all_channels,0.1,0.934,0.6805,0.2335969208327914,0.3275430541949929,64,6.0
PhysionetMotorImagery,72,riemann_lr,channel_dropout,all_channels,0.2,0.902,0.5710000000000001,0.3367014330791867,0.398066393187545,64,13.0
PhysionetMotorImagery,72,riemann_lr,channel_dropout,all_channels,0.3,0.873,0.5485,0.3694421329782739,0.4172956907601359,64,19.0
PhysionetMotorImagery,72,riemann_lr,channel_dropout,all_channels,0.5,0.8210000000000001,0.5185,0.4444004535354027,0.4750666919844928,64,32.0
PhysionetMotorImagery,72,riemann_lr,clean,all_channels,0.0,0.97,0.8699999999999999,0.0914046866004683,0.2193740523136992,64,0.0
PhysionetMotorImagery,72,riemann_lr,reduced_montage,motor_core,0.0,0.93,0.915,0.0873706924298313,0.198956086244011,3,0.0
PhysionetMotorImagery,72,riemann_lr,reduced_montage,motor_extended,0.0,0.94,0.915,0.0862609492609951,0.1890905993464511,9,0.0
PhysionetMotorImagery,72,riemann_lr,region_dropout,all_channels,0.046875,0.96,0.85,0.1276204247987742,0.2582609556249299,64,3.0
PhysionetMotorImagery,72,riemann_lr,region_dropout,all_channels,0.140625,0.8550000000000001,0.5349999999999999,0.3654558712414862,0.4183717160731334,64,9.0
PhysionetMotorImagery,73,riemann_lr,channel_dropout,all_channels,0.1,0.423,0.436,0.3267884142841721,0.3659731620144038,64,6.0
PhysionetMotorImagery,73,riemann_lr,channel_dropout,all_channels,0.2,0.4039999999999999,0.4564999999999999,0.3471080816139008,0.3830750604685327,64,13.0
PhysionetMotorImagery,73,riemann_lr,channel_dropout,all_channels,0.3,0.3979999999999999,0.4835,0.3547268427545695,0.3642821096966619,64,19.0
PhysionetMotorImagery,73,riemann_lr,channel_dropout,all_channels,0.5,0.352,0.475,0.3910605724240124,0.4016779297586798,64,32.0
PhysionetMotorImagery,73,riemann_lr,clean,all_channels,0.0,0.43,0.375,0.305316329546098,0.3589506849679195,64,0.0
PhysionetMotorImagery,73,riemann_lr,reduced_montage,motor_core,0.0,0.67,0.61,0.2412382998304577,0.2014454282060283,3,0.0
PhysionetMotorImagery,73,riemann_lr,reduced_montage,motor_extended,0.0,0.67,0.625,0.2350632398619272,0.2237244045121106,9,0.0
PhysionetMotorImagery,73,riemann_lr,region_dropout,all_channels,0.046875,0.43,0.42,0.322034685544067,0.357355358445716,64,3.0
PhysionetMotorImagery,73,riemann_lr,region_dropout,all_channels,0.140625,0.4,0.4775,0.3601796718599535,0.3944845655970502,64,9.0
PhysionetMotorImagery,74,riemann_lr,channel_dropout,all_channels,0.1,0.51,0.505,0.3134038766906103,0.3174800074311268,64,6.0
PhysionetMotorImagery,74,riemann_lr,channel_dropout,all_channels,0.2,0.532,0.4945,0.3296351973767591,0.3488174082887434,64,13.0
PhysionetMotorImagery,74,riemann_lr,channel_dropout,all_channels,0.3,0.523,0.5055,0.3588621636275004,0.3576018057493425,64,19.0
PhysionetMotorImagery,74,riemann_lr,channel_dropout,all_channels,0.5,0.5489999999999999,0.5065,0.3567504585206208,0.3576567860837379,64,32.0
PhysionetMotorImagery,74,riemann_lr,clean,all_channels,0.0,0.4600000000000001,0.525,0.2704707434685715,0.2837569970117315,64,0.0
PhysionetMotorImagery,74,riemann_lr,reduced_montage,motor_core,0.0,0.37,0.42,0.2651431804553893,0.259798300173472,3,0.0
PhysionetMotorImagery,74,riemann_lr,reduced_montage,motor_extended,0.0,0.3,0.445,0.2976690348902076,0.2773183469386333,9,0.0
PhysionetMotorImagery,74,riemann_lr,region_dropout,all_channels,0.046875,0.49,0.51,0.3225089124340671,0.3191389151321637,64,3.0
PhysionetMotorImagery,74,riemann_lr,region_dropout,all_channels,0.140625,0.495,0.485,0.3601500379827278,0.3760681607704481,64,9.0
PhysionetMotorImagery,75,riemann_lr,channel_dropout,all_channels,0.1,0.7190000000000001,0.5825,0.2625237163192961,0.2727369971952651,64,6.0
PhysionetMotorImagery,75,riemann_lr,channel_dropout,all_channels,0.2,0.648,0.5135000000000001,0.3107598026228916,0.2934325072996422,64,13.0
PhysionetMotorImagery,75,riemann_lr,channel_dropout,all_channels,0.3,0.672,0.5329999999999999,0.3010546345726682,0.2889917527690918,64,19.0
PhysionetMotorImagery,75,riemann_lr,channel_dropout,all_channels,0.5,0.536,0.5225,0.350383014310364,0.333709165514427,64,32.0
PhysionetMotorImagery,75,riemann_lr,clean,all_channels,0.0,0.78,0.7350000000000001,0.2030661262469473,0.2743789839552248,64,0.0
PhysionetMotorImagery,75,riemann_lr,reduced_montage,motor_core,0.0,0.8300000000000001,0.725,0.2115776248145016,0.2665886185348413,3,0.0
PhysionetMotorImagery,75,riemann_lr,reduced_montage,motor_extended,0.0,0.8300000000000001,0.75,0.1884657201226816,0.2465416743979081,9,0.0
PhysionetMotorImagery,75,riemann_lr,region_dropout,all_channels,0.046875,0.77,0.54,0.3000063331385287,0.3309384877858637,64,3.0
PhysionetMotorImagery,75,riemann_lr,region_dropout,all_channels,0.140625,0.635,0.52,0.3112703071251416,0.3172760410462288,64,9.0
PhysionetMotorImagery,76,riemann_lr,channel_dropout,all_channels,0.1,0.63,0.5285,0.2837832481307185,0.2890499277846671,64,6.0
PhysionetMotorImagery,76,riemann_lr,channel_dropout,all_channels,0.2,0.601,0.51,0.3295248985685704,0.3266486137488435,64,13.0
PhysionetMotorImagery,76,riemann_lr,channel_dropout,all_channels,0.3,0.591,0.5195000000000001,0.3723491153169312,0.3777661211072118,64,19.0
PhysionetMotorImagery,76,riemann_lr,channel_dropout,all_channels,0.5,0.5710000000000001,0.502,0.4381316303759574,0.4404395595668239,64,32.0
PhysionetMotorImagery,76,riemann_lr,clean,all_channels,0.0,0.6900000000000001,0.63,0.23041297826438,0.2392042713019462,64,0.0
PhysionetMotorImagery,76,riemann_lr,reduced_montage,motor_core,0.0,0.6300000000000001,0.575,0.2444448799355986,0.1572153132209692,3,0.0
PhysionetMotorImagery,76,riemann_lr,reduced_montage,motor_extended,0.0,0.7,0.615,0.2408266866818343,0.2204852062281947,9,0.0
PhysionetMotorImagery,76,riemann_lr,region_dropout,all_channels,0.046875,0.67,0.5549999999999999,0.2579559797165084,0.283146642989883,64,3.0
PhysionetMotorImagery,76,riemann_lr,region_dropout,all_channels,0.140625,0.665,0.5650000000000001,0.2856051387536644,0.3194091708063881,64,9.0
PhysionetMotorImagery,77,riemann_lr,channel_dropout,all_channels,0.1,0.245,0.4855,0.347574535930347,0.3460245013524896,64,6.0
PhysionetMotorImagery,77,riemann_lr,channel_dropout,all_channels,0.2,0.264,0.4765,0.3705520255044516,0.3786839768223904,64,13.0
PhysionetMotorImagery,77,riemann_lr,channel_dropout,all_channels,0.3,0.263,0.4955,0.3946533398130529,0.3945191022040054,64,19.0
PhysionetMotorImagery,77,riemann_lr,channel_dropout,all_channels,0.5,0.222,0.498,0.4031200427308344,0.3861049284803008,64,32.0
PhysionetMotorImagery,77,riemann_lr,clean,all_channels,0.0,0.36,0.38,0.2835024040328394,0.2573427234116019,64,0.0
PhysionetMotorImagery,77,riemann_lr,reduced_montage,motor_core,0.0,0.2299999999999999,0.35,0.2780452215058877,0.2624908202929045,3,0.0
PhysionetMotorImagery,77,riemann_lr,reduced_montage,motor_extended,0.0,0.42,0.4699999999999999,0.2716845716743966,0.2386439035726985,9,0.0
PhysionetMotorImagery,77,riemann_lr,region_dropout,all_channels,0.046875,0.2299999999999999,0.41,0.3038779767035385,0.3552310732182376,64,3.0
PhysionetMotorImagery,77,riemann_lr,region_dropout,all_channels,0.140625,0.395,0.49,0.309374260508504,0.2871637599365931,64,9.0
PhysionetMotorImagery,78,riemann_lr,channel_dropout,all_channels,0.1,0.316,0.4485,0.3728691033955557,0.4297434474436647,64,6.0
PhysionetMotorImagery,78,riemann_lr,channel_dropout,all_channels,0.2,0.288,0.4795,0.3947286649608045,0.4358741463354331,64,13.0
PhysionetMotorImagery,78,riemann_lr,channel_dropout,all_channels,0.3,0.29,0.4815,0.3997423634313833,0.4426697131283693,64,19.0
PhysionetMotorImagery,78,riemann_lr,channel_dropout,all_channels,0.5,0.311,0.472,0.4253522547573105,0.444980324734731,64,32.0
PhysionetMotorImagery,78,riemann_lr,clean,all_channels,0.0,0.35,0.515,0.335459233492978,0.3804701125230272,64,0.0
PhysionetMotorImagery,78,riemann_lr,reduced_montage,motor_core,0.0,0.48,0.5599999999999999,0.2782231776833752,0.2615911614714473,3,0.0
PhysionetMotorImagery,78,riemann_lr,reduced_montage,motor_extended,0.0,0.4600000000000001,0.5349999999999999,0.2811717346610916,0.3128242102415551,9,0.0
PhysionetMotorImagery,78,riemann_lr,region_dropout,all_channels,0.046875,0.32,0.465,0.3542873742910477,0.4339280808118373,64,3.0
PhysionetMotorImagery,78,riemann_lr,region_dropout,all_channels,0.140625,0.35,0.4275,0.3824737296049383,0.3910830189121866,64,9.0
PhysionetMotorImagery,79,riemann_lr,channel_dropout,all_channels,0.1,0.499,0.5015,0.3875444955371274,0.3902607368336321,64,6.0
PhysionetMotorImagery,79,riemann_lr,channel_dropout,all_channels,0.2,0.498,0.5045000000000001,0.4305060652090424,0.4349954463888285,64,13.0
PhysionetMotorImagery,79,riemann_lr,channel_dropout,all_channels,0.3,0.53,0.4995,0.4491471470440694,0.4533126220500497,64,19.0
PhysionetMotorImagery,79,riemann_lr,channel_dropout,all_channels,0.5,0.5930000000000001,0.506,0.4737135494397718,0.4712568485025429,64,32.0
PhysionetMotorImagery,79,riemann_lr,clean,all_channels,0.0,0.55,0.5800000000000001,0.2807200176480802,0.2940836853153685,64,0.0
PhysionetMotorImagery,79,riemann_lr,reduced_montage,motor_core,0.0,0.6799999999999999,0.7,0.2389673307095419,0.260798062811961,3,0.0
PhysionetMotorImagery,79,riemann_lr,reduced_montage,motor_extended,0.0,0.6900000000000001,0.67,0.2346238801022929,0.2996414659605764,9,0.0
PhysionetMotorImagery,79,riemann_lr,region_dropout,all_channels,0.046875,0.5399999999999999,0.475,0.3627510758388403,0.382011545149466,64,3.0
PhysionetMotorImagery,79,riemann_lr,region_dropout,all_channels,0.140625,0.545,0.52,0.3844231036614377,0.4077734089204409,64,9.0
PhysionetMotorImagery,80,riemann_lr,channel_dropout,all_channels,0.1,0.5660000000000001,0.5045000000000001,0.2921392228568496,0.2846803871386203,64,6.0
PhysionetMotorImagery,80,riemann_lr,channel_dropout,all_channels,0.2,0.5539999999999999,0.498,0.2901511942961821,0.279827737496734,64,13.0
PhysionetMotorImagery,80,riemann_lr,channel_dropout,all_channels,0.3,0.544,0.492,0.296618914875973,0.27702999993381,64,19.0
PhysionetMotorImagery,80,riemann_lr,channel_dropout,all_channels,0.5,0.546,0.487,0.3128957890107654,0.2882512313018322,64,32.0
PhysionetMotorImagery,80,riemann_lr,clean,all_channels,0.0,0.64,0.5650000000000001,0.258795657415988,0.2713214686323856,64,0.0
PhysionetMotorImagery,80,riemann_lr,reduced_montage,motor_core,0.0,0.63,0.5650000000000001,0.2453870429041909,0.1490379390556735,3,0.0
PhysionetMotorImagery,80,riemann_lr,reduced_montage,motor_extended,0.0,0.48,0.47,0.2589925707174753,0.2466890761701775,9,0.0
PhysionetMotorImagery,80,riemann_lr,region_dropout,all_channels,0.046875,0.64,0.525,0.2694406574886163,0.2763230249208565,64,3.0
PhysionetMotorImagery,80,riemann_lr,region_dropout,all_channels,0.140625,0.595,0.4775,0.315393586868424,0.3235523844510089,64,9.0
PhysionetMotorImagery,81,riemann_lr,channel_dropout,all_channels,0.1,0.8390000000000001,0.6195,0.2369463224159517,0.2900969163861833,64,6.0
PhysionetMotorImagery,81,riemann_lr,channel_dropout,all_channels,0.2,0.8079999999999999,0.5589999999999999,0.2904570212404328,0.2962887897320374,64,13.0
PhysionetMotorImagery,81,riemann_lr,channel_dropout,all_channels,0.3,0.738,0.5385,0.3245100591266381,0.3121287680410461,64,19.0
PhysionetMotorImagery,81,riemann_lr,channel_dropout,all_channels,0.5,0.598,0.501,0.3753787515244952,0.3494202946326064,64,32.0
PhysionetMotorImagery,81,riemann_lr,clean,all_channels,0.0,0.85,0.7550000000000001,0.176137155177584,0.2437587737778227,64,0.0
PhysionetMotorImagery,81,riemann_lr,reduced_montage,motor_core,0.0,0.73,0.72,0.2329350454380241,0.2090530139813187,3,0.0
PhysionetMotorImagery,81,riemann_lr,reduced_montage,motor_extended,0.0,0.61,0.585,0.232689196817248,0.1998146555571324,9,0.0
PhysionetMotorImagery,81,riemann_lr,region_dropout,all_channels,0.046875,0.85,0.615,0.1986749527195577,0.2698115564922753,64,3.0
PhysionetMotorImagery,81,riemann_lr,region_dropout,all_channels,0.140625,0.835,0.53,0.294960451715415,0.3281706997528063,64,9.0
PhysionetMotorImagery,82,riemann_lr,channel_dropout,all_channels,0.1,0.7040000000000001,0.5295000000000001,0.2897186232323444,0.3747226114224466,64,6.0
PhysionetMotorImagery,82,riemann_lr,channel_dropout,all_channels,0.2,0.6679999999999999,0.5245000000000001,0.3280998374263588,0.3689605286119991,64,13.0
PhysionetMotorImagery,82,riemann_lr,channel_dropout,all_channels,0.3,0.639,0.523,0.3321830089070329,0.3554235532680031,64,19.0
PhysionetMotorImagery,82,riemann_lr,channel_dropout,all_channels,0.5,0.5820000000000001,0.5305,0.3732122489023167,0.3659968119670143,64,32.0
PhysionetMotorImagery,82,riemann_lr,clean,all_channels,0.0,0.76,0.665,0.2340054996381729,0.3558537802694538,64,0.0
PhysionetMotorImagery,82,riemann_lr,reduced_montage,motor_core,0.0,0.71,0.63,0.2359819207391813,0.1882983961182663,3,0.0
PhysionetMotorImagery,82,riemann_lr,reduced_montage,motor_extended,0.0,0.61,0.5900000000000001,0.2425843946609854,0.2047381228541353,9,0.0
PhysionetMotorImagery,82,riemann_lr,region_dropout,all_channels,0.046875,0.74,0.525,0.2517890185817443,0.3460380467759097,64,3.0
PhysionetMotorImagery,82,riemann_lr,region_dropout,all_channels,0.140625,0.72,0.5525,0.3312792084706977,0.3917504758617725,64,9.0
PhysionetMotorImagery,83,riemann_lr,channel_dropout,all_channels,0.1,0.548,0.5155,0.3191386443686488,0.331204485187845,64,6.0
PhysionetMotorImagery,83,riemann_lr,channel_dropout,all_channels,0.2,0.491,0.4975,0.3537354717585406,0.3256726987450363,64,13.0
PhysionetMotorImagery,83,riemann_lr,channel_dropout,all_channels,0.3,0.496,0.5015,0.3712783249537812,0.3546113143319191,64,19.0
PhysionetMotorImagery,83,riemann_lr,channel_dropout,all_channels,0.5,0.39,0.487,0.3761541830681358,0.3355977228592794,64,32.0
PhysionetMotorImagery,83,riemann_lr,clean,all_channels,0.0,0.5800000000000001,0.57,0.2664800927439975,0.2383306414902242,64,0.0
PhysionetMotorImagery,83,riemann_lr,reduced_montage,motor_core,0.0,0.82,0.78,0.2007440952108083,0.2377818591301293,3,0.0
PhysionetMotorImagery,83,riemann_lr,reduced_montage,motor_extended,0.0,0.79,0.71,0.2022547638032246,0.3004156448148148,9,0.0
PhysionetMotorImagery,83,riemann_lr,region_dropout,all_channels,0.046875,0.6,0.515,0.2805620756955505,0.2377074733699428,64,3.0
PhysionetMotorImagery,83,riemann_lr,region_dropout,all_channels,0.140625,0.53,0.51,0.3877351385612569,0.3943783258245232,64,9.0
PhysionetMotorImagery,84,riemann_lr,channel_dropout,all_channels,0.1,0.64,0.586,0.2626043295942593,0.2760290615035243,64,6.0
PhysionetMotorImagery,84,riemann_lr,channel_dropout,all_channels,0.2,0.5820000000000001,0.5245000000000001,0.3072768129078435,0.3000948028143854,64,13.0
PhysionetMotorImagery,84,riemann_lr,channel_dropout,all_channels,0.3,0.556,0.5085000000000001,0.3197616126351324,0.3125974901504318,64,19.0
PhysionetMotorImagery,84,riemann_lr,channel_dropout,all_channels,0.5,0.579,0.508,0.3916844600536789,0.3890318977274385,64,32.0
PhysionetMotorImagery,84,riemann_lr,clean,all_channels,0.0,0.67,0.655,0.233936807131582,0.3146472723314314,64,0.0
PhysionetMotorImagery,84,riemann_lr,reduced_montage,motor_core,0.0,0.73,0.6799999999999999,0.2016752806175762,0.271374463840621,3,0.0
PhysionetMotorImagery,84,riemann_lr,reduced_montage,motor_extended,0.0,0.72,0.725,0.2111342982656573,0.2181667790562111,9,0.0
PhysionetMotorImagery,84,riemann_lr,region_dropout,all_channels,0.046875,0.6599999999999999,0.51,0.2759799276485141,0.3368031651329523,64,3.0
PhysionetMotorImagery,84,riemann_lr,region_dropout,all_channels,0.140625,0.58,0.47,0.3215498330855791,0.3313140963165544,64,9.0
PhysionetMotorImagery,85,riemann_lr,channel_dropout,all_channels,0.1,0.895,0.586,0.2677793305489551,0.3461087411344761,64,6.0
PhysionetMotorImagery,85,riemann_lr,channel_dropout,all_channels,0.2,0.8140000000000001,0.5489999999999999,0.3113226918789543,0.3335107192320901,64,13.0
PhysionetMotorImagery,85,riemann_lr,channel_dropout,all_channels,0.3,0.8109999999999999,0.526,0.3218266156401997,0.3339929473214452,64,19.0
PhysionetMotorImagery,85,riemann_lr,channel_dropout,all_channels,0.5,0.691,0.4985,0.3756799634505273,0.3733423059029245,64,32.0
PhysionetMotorImagery,85,riemann_lr,clean,all_channels,0.0,0.93,0.835,0.1367354725466319,0.2590372502836464,64,0.0
PhysionetMotorImagery,85,riemann_lr,reduced_montage,motor_core,0.0,0.99,0.935,0.1073227728342677,0.2451295478724755,3,0.0
PhysionetMotorImagery,85,riemann_lr,reduced_montage,motor_extended,0.0,0.97,0.96,0.084762953449027,0.216660176719089,9,0.0
PhysionetMotorImagery,85,riemann_lr,region_dropout,all_channels,0.046875,0.94,0.665,0.1826511178276373,0.3104108127879312,64,3.0
PhysionetMotorImagery,85,riemann_lr,region_dropout,all_channels,0.140625,0.82,0.5,0.4645181093566942,0.4710793441820328,64,9.0
PhysionetMotorImagery,86,riemann_lr,channel_dropout,all_channels,0.1,0.7390000000000001,0.5685,0.2758809182964524,0.3334212779994706,64,6.0
PhysionetMotorImagery,86,riemann_lr,channel_dropout,all_channels,0.2,0.649,0.5085000000000001,0.3155243081949008,0.3234451556387768,64,13.0
PhysionetMotorImagery,86,riemann_lr,channel_dropout,all_channels,0.3,0.621,0.5025,0.3287899862684738,0.341020289044006,64,19.0
PhysionetMotorImagery,86,riemann_lr,channel_dropout,all_channels,0.5,0.437,0.483,0.4131988260345986,0.4110311642691308,64,32.0
PhysionetMotorImagery,86,riemann_lr,clean,all_channels,0.0,0.8,0.79,0.1949024687584414,0.2312857986095695,64,0.0
PhysionetMotorImagery,86,riemann_lr,reduced_montage,motor_core,0.0,0.6,0.615,0.2542481488870224,0.1961229725493139,3,0.0
PhysionetMotorImagery,86,riemann_lr,reduced_montage,motor_extended,0.0,0.6799999999999999,0.64,0.2283269952209784,0.2504405095353717,9,0.0
PhysionetMotorImagery,86,riemann_lr,region_dropout,all_channels,0.046875,0.8,0.6900000000000001,0.207636675935904,0.3211800643511506,64,3.0
PhysionetMotorImagery,86,riemann_lr,region_dropout,all_channels,0.140625,0.6900000000000001,0.5700000000000001,0.2863541377724808,0.3267031755341292,64,9.0
PhysionetMotorImagery,87,riemann_lr,channel_dropout,all_channels,0.1,0.435,0.4755,0.3327538951443726,0.36585303399961,64,6.0
PhysionetMotorImagery,87,riemann_lr,channel_dropout,all_channels,0.2,0.456,0.496,0.348293495832398,0.3555121315901619,64,13.0
